SWSHED_ID,GW_NODE,STR_NODE,AREA_ACRES,x_centroid,y_centroid
1,89,2691,401.749808,-122.421312,40.57203313
2,122,2691,550.4547475,-122.4301888,40.5605146
3,160,2692,4962.725104,-122.4672791,40.55055088
4,199,2699,3643.600766,-122.4747299,40.52741641
5,236,2672,485.0366626,-122.4482895,40.5135608
6,274,2670,315.3903471,-122.4571448,40.50643816
7,316,2669,274.0144024,-122.4637269,40.50288505
8,359,2668,241.4306548,-122.4694844,40.49939077
9,402,2667,474.3122859,-122.4780087,40.5042322
10,450,2666,442.3954267,-122.4878389,40.50241584
11,498,2665,151.8637184,-122.4943399,40.49594453
12,679,2787,1903.902929,-122.5602833,40.50516215
13,680,2766,4684.561943,-122.5900718,40.41607456
14,681,2766,49.3830992,-122.5417449,40.39969378
15,749,2766,20879.5292,-122.6755854,40.41711126
16,816,2770,145.6263938,-122.5536169,40.38531298
17,1053,2788,46858.28609,-122.7821694,40.27874096
18,1054,2828,392.7900977,-122.6067219,40.28000936
19,1117,2828,27028.47781,-122.703923,40.23102307
20,1182,2828,1109.111425,-122.6252788,40.22243696
21,1244,2803,150.1542451,-122.6095278,40.21002488
22,1307,2803,32893.97386,-122.7815665,40.18358803
23,1369,2803,4634.150588,-122.6134178,40.18135888
24,1647,2966,459.3426917,-122.5588146,40.15399849
25,1693,2969,4416.019432,-122.5946273,40.13087855
26,1739,2969,329.2987349,-122.5546906,40.11981568
27,1740,2969,26747.18564,-122.6270001,40.07970397
28,1741,2969,1798.418956,-122.5391223,40.07050066
29,1742,2969,1644.856964,-122.5331839,40.05275437
30,1928,3014,76.52238353,-122.4977209,40.02478767
31,1983,3014,273.7362253,-122.505627,40.01929485
32,2047,3014,2333.578205,-122.530429,39.99552004
33,2115,3105,404.4040556,-122.5220541,39.98011449
34,2184,3105,4496.533303,-122.5448603,39.96086434
35,2247,3096,185.9238615,-122.5191107,39.93820515
36,2316,3096,10929.31731,-122.5739292,39.9248517
37,2631,3179,387.2847427,-122.5377613,39.86116789
38,2632,3179,160.346271,-122.5279748,39.85504239
39,2696,3179,154.1297547,-122.5169222,39.83758308
40,2759,3179,172.3767849,-122.4879971,39.82000185
41,2760,3260,2768.118652,-122.5086568,39.82251478
42,3106,3263,3630.577749,-122.4866168,39.74320119
43,3429,3741,139.7281839,-122.4419022,39.67083153
44,3430,3741,212.8535594,-122.421515,39.65655199
45,3500,3741,2768.113298,-122.4361306,39.65799697
46,3501,3741,860.4059129,-122.3772278,39.62858891
47,3502,3741,2094.578385,-122.3839575,39.61642674
48,3708,3741,7151.956782,-122.3984703,39.60662533
49,3782,3741,28515.40547,-122.4144894,39.56733453
50,3862,3741,1715.876822,-122.3134967,39.49944657
51,3941,3741,263.0635863,-122.2994812,39.47721299
52,4018,3741,16222.79745,-122.3696155,39.47478321
53,4098,3741,139.3143473,-122.2974685,39.4365602
54,4181,3741,12416.84132,-122.351939,39.42735278
55,4254,3741,2812.200004,-122.3066868,39.39499876
56,4329,3741,743.4713032,-122.2915338,39.37799268
57,4396,3741,2011.222899,-122.299763,39.36220926
58,4458,3741,162.120537,-122.2854156,39.34511309
59,4520,3753,56812.28997,-122.4156073,39.40733157
60,4581,3753,724.6364948,-122.2877038,39.30931001
61,4648,3753,455.7821175,-122.2887254,39.29737431
62,4720,3753,25995.19419,-122.364295,39.2736156
63,4802,3760,616.9415039,-122.2960233,39.2692254
64,4890,3760,5474.568978,-122.3187676,39.25409536
65,4971,3760,664.3659578,-122.3052061,39.22836832
66,5053,3760,4465.557665,-122.3241226,39.20477734
67,5139,3760,676.7092701,-122.3036323,39.1850627
68,5220,3760,3168.490487,-122.316745,39.16571517
69,5302,3763,4755.686288,-122.3222814,39.13875629
70,5385,3763,316.3962779,-122.3033398,39.11890174
71,5386,3763,30893.83871,-122.3635501,39.11549013
72,5474,3763,3356.053348,-122.2917259,39.07362553
73,5566,3763,581.179176,-122.264054,39.07309361
74,5654,3763,249.4824612,-122.2772556,39.06503175
75,5655,3763,2374.516048,-122.3066327,39.04415486
76,5751,3779,2924.873312,-122.3020456,39.015777
77,5835,3779,475.3108566,-122.2883971,38.99898266
78,5921,3779,3212.564259,-122.2987362,38.97723475
79,6012,3779,3589.336067,-122.2954875,38.94468627
80,6111,3779,756.8589562,-122.2760541,38.93130457
81,6516,4348,1698.795242,-122.2719453,38.88043354
82,6616,4349,516.6671805,-122.2548709,38.8801585
83,6712,4351,691.4117017,-122.2535482,38.87002071
84,6818,4355,237.173296,-122.242766,38.86386007
85,6928,4357,1611.193514,-122.2612232,38.85659104
86,7044,4360,2757.703245,-122.2564647,38.84115996
87,7154,4360,3294.401644,-122.2497745,38.82118725
88,7261,4364,2087.082397,-122.2353718,38.80580391
89,7384,4364,1000.58048,-122.2184871,38.79681398
90,7505,4366,1006.020691,-122.2153222,38.78372854
91,7627,4369,4486.020128,-122.22744,38.76768938
92,7252,4373,2308.220114,-122.2053568,38.7468214
93,7879,4373,653.1906409,-122.181009,38.73953079
94,7997,4373,3611.480231,-122.1977323,38.72135226
95,8119,4381,6574.15228,-122.1769825,38.69099508
96,8011,4381,2869.583918,-122.1478235,38.66822409
97,8012,4381,2639.297456,-122.1267257,38.66989009
98,8013,4387,1270.147259,-122.1051463,38.67135937
99,8014,4456,2309.637091,-122.0962148,38.6547557
100,8129,4456,5397.132645,-122.1192555,38.63046018
101,8241,4456,1447.192632,-122.0754702,38.62175883
102,8348,4456,5129.785946,-122.0946501,38.59962075
103,8454,4475,834.0863047,-122.0679874,38.57888382
104,8558,4475,4910.140833,-122.0881831,38.56430446
105,8658,4475,33.13394051,-122.0515227,38.53615119
106,6322,3783,1173.698215,-122.1897755,38.92734578
107,6522,3781,658.8173679,-122.195305,38.90302412
108,6420,3781,58.77843683,-122.2157105,38.9101759
109,6521,4352,77.78155346,-122.2082024,38.90176338
110,6621,4353,178.6791458,-122.1990456,38.89269581
111,6717,4356,111.2927066,-122.1924388,38.88322128
112,6824,4356,122.316195,-122.1907114,38.87312377
113,6933,4356,150.1311663,-122.190048,38.86578875
114,7050,4357,402.7112747,-122.1847651,38.85603492
115,7266,4360,110.1783634,-122.1830085,38.84578868
116,7389,4361,543.7646163,-122.168997,38.84279845
117,7514,4363,778.4238577,-122.1568802,38.8327355
118,7636,4363,353.1092389,-122.1487928,38.82051065
119,7760,4365,178.5534311,-122.1457533,38.81238695
120,7759,4365,273.9547801,-122.1415615,38.80377444
121,7758,4366,135.1769012,-122.1493654,38.79655306
122,7630,4366,113.2339924,-122.1567114,38.7915724
123,7757,4367,684.6762688,-122.1447081,38.78973808
124,7756,4368,749.2183911,-122.1363014,38.78243521
125,8003,4370,362.1925823,-122.1328798,38.77261297
126,8125,4371,283.1281021,-122.1283418,38.76592552
127,8124,4372,282.221334,-122.1270388,38.75975467
128,8123,4373,238.3979861,-122.1296452,38.75223127
129,8127,4374,750.0384294,-122.1195027,38.74784342
130,8126,4377,407.4245343,-122.1062934,38.74936327
131,7885,4378,333.0895704,-122.1010012,38.73636873
132,7761,4380,157.6361015,-122.0962714,38.72689013
133,7637,4382,158.2428934,-122.0897915,38.72611956
134,7515,4382,175.4883107,-122.0873618,38.73099092
135,7390,4385,366.3561399,-122.0917774,38.7412583
136,7267,4405,261.5023391,-122.0915773,38.74984575
137,7159,4405,791.5187807,-122.1022618,38.76247681
138,7051,4405,1398.549559,-122.1093377,38.77957143
139,6934,3816,1976.754021,-122.1227845,38.80579766
140,6825,3809,981.4865245,-122.1340066,38.83000907
141,6718,3809,1030.344258,-122.1463833,38.84720485
142,6622,3809,1100.350896,-122.1540759,38.86218389
143,6523,3809,2913.232198,-122.1686376,38.87729644
144,6423,3797,1609.193748,-122.1767311,38.90328742
145,8866,4466,477.8112599,-122.054696,38.50440133
146,8982,4468,1080.951858,-122.0553987,38.49494692
147,9099,4470,256.3861783,-122.0370594,38.48639907
148,9207,4472,10322.72836,-122.0733038,38.45033324
149,9297,4472,1117.813876,-122.0302888,38.45557936
150,9388,4457,1326.087175,-122.025664,38.43738259
151,9486,4457,1937.124092,-122.014942,38.4155259
152,9588,4457,297.2176297,-122.0031569,38.39815497
153,9692,4457,7380.223617,-122.0514005,38.4022797
154,9789,4457,12521.26857,-122.0391932,38.3526
155,9889,4625,456.7800162,-121.9889955,38.32429901
156,9890,4625,563.6392464,-121.9770306,38.31418649
157,9997,4625,156.6413423,-121.9742347,38.30582446
158,10107,4625,327.1924343,-121.9849313,38.30295163
159,10212,4625,876.9805916,-122.0058414,38.29772565
160,10328,4625,3542.546286,-122.0421296,38.30555793
161,10440,4625,987.6021026,-122.0639026,38.28563932
162,10555,4625,273.5953312,-122.0809362,38.28007667
163,10671,4625,1268.438471,-122.0730148,38.30204509
164,10790,4625,1294.614193,-122.074639,38.33116485
165,10791,4625,2151.586755,-122.0954489,38.33731996
166,10792,4625,26138.63422,-122.1503602,38.36751284
167,10672,4625,1684.173944,-122.142381,38.29795141
168,10673,4625,335.3701328,-122.123501,38.28498398
169,10674,4625,1272.94075,-122.1352751,38.27204288
170,10675,4625,300.1948945,-122.1318565,38.24926061
171,10793,4625,811.0753582,-122.1430444,38.24309998
172,10916,4625,6988.657627,-122.1749687,38.28629398
173,10917,4625,3414.523876,-122.188926,38.24898795
174,10918,4625,3210.159135,-122.1815206,38.20869174
175,10919,4625,3672.723834,-122.1796313,38.1834035
176,10920,4625,1782.138163,-122.1510391,38.16364587
177,11040,4625,811.215149,-122.1344153,38.13946906
178,11041,4625,403.6461627,-122.1221314,38.11886098
179,11042,4625,737.3503892,-122.1188372,38.10191269
180,11165,4529,259.3201493,-122.1232621,38.09029371
181,11299,4529,9875.214319,-122.1612745,38.1216573
182,12034,4634,77.47150571,-122.1514585,38.01863587
183,12035,4633,315.57419,-122.1487941,38.01299471
184,12036,4632,5598.81285,-122.1508637,37.98003115
185,12037,4632,3284.474253,-122.1238653,37.97359868
186,11895,4632,115.1425938,-122.1242334,38.01903144
187,11747,4632,1057.676343,-122.1115668,38.01180233
188,11748,4631,429.5278279,-122.1063827,38.02411477
189,11749,4629,46.06313696,-122.1047853,38.02867558
190,11750,4628,454.8060746,-122.0920725,38.01837326
191,11751,4627,230.1367621,-122.080694,38.01147946
192,11896,4627,311.7289962,-122.0747806,38.00471394
193,12038,4627,2118.050882,-122.0930101,37.99330925
194,12039,4627,1025.041637,-122.0820349,37.97435626
195,12175,4627,2967.625084,-122.1026637,37.95336409
196,12316,4627,1438.174619,-122.0987519,37.93028564
197,12459,4627,1023.301763,-122.08012,37.91015315
198,12616,4627,51241.94709,-122.0296465,37.84551504
199,12617,4627,444.1019891,-122.0189883,37.90191725
200,12618,4627,7408.599495,-121.9714198,37.88905269
201,12462,4627,482.0404935,-122.0030988,37.93473205
202,12319,4627,385.1816864,-122.0110834,37.94771743
203,12178,4627,381.2301569,-122.0175092,37.95852886
204,12179,4627,733.3013672,-121.9984795,37.9527776
205,12320,4627,2464.482681,-121.9733252,37.93027677
206,12619,4621,2826.384003,-121.9404683,37.8992661
207,12464,4621,38886.79926,-121.8380904,37.88171113
208,12321,4621,2048.80694,-121.9326408,37.96231934
209,12180,4621,943.5806024,-121.9558381,37.98139901
210,12181,4621,556.8439575,-121.9728479,37.99514497
211,12045,4621,480.7317897,-121.988831,38.01070029
212,11901,4621,290.4230047,-122.0107391,38.02201949
213,11755,4621,227.0811777,-122.0215905,38.03176823
214,11756,4618,82.82962639,-122.0149466,38.03888422
215,11757,4616,580.2182153,-122.007594,38.03301335
216,11758,4615,761.5481463,-121.9932101,38.0272774
217,11902,4613,1197.259411,-121.9747258,38.01903949
218,11903,4608,1326.56054,-121.9568536,38.00945275
219,12046,4607,1180.14501,-121.9420422,38.00517345
220,12047,4606,1648.660282,-121.926038,37.99981772
221,12182,4604,1289.479193,-121.9156319,37.98904321
222,12183,4602,3765.039396,-121.8980349,37.96895612
223,12322,4602,1253.062434,-121.8759379,37.97890795
224,12323,2658,256.9841876,-121.8554492,37.99220622
225,12465,2656,2557.446056,-121.8555716,37.97183945
226,12621,2656,3110.420262,-121.8240771,37.96673303
227,12768,2653,960.1926775,-121.7849047,37.97097491
228,12906,2652,957.4180583,-121.7653382,37.97007292
229,12907,2646,684.590658,-121.7509169,37.96731863
230,13034,2645,6466.832831,-121.8157321,37.94480291
231,13154,2645,4018.150425,-121.7730788,37.930806
232,13260,2645,5100.21302,-121.7678199,37.91214786
233,13355,2645,18333.41846,-121.734407,37.82388288
234,13442,2645,1152.093149,-121.6798503,37.87165289
235,13526,2347,3587.261692,-121.6748124,37.84306142
236,13513,2347,468.4153449,-121.638354,37.84466159
237,13705,2347,9732.554257,-121.6730567,37.80257976
238,13782,2347,2815.612621,-121.6380792,37.79638537
239,13857,2347,1721.250482,-121.63831,37.77405136
240,13924,2347,3531.212238,-121.6251315,37.75776386
241,13925,2347,9118.681524,-121.6186476,37.72156444
242,14007,2228,1948.759185,-121.5720119,37.7324194
243,14008,2225,6791.771475,-121.5756222,37.69835823
244,14093,2205,4141.406693,-121.5343543,37.6925108
245,14169,2205,2226.331727,-121.5053355,37.67962833
246,14244,2205,732.7149907,-121.4900009,37.67225616
247,14317,2201,39882.72067,-121.5373074,37.60626568
248,14394,2201,973.1715099,-121.4570423,37.6325763
249,14472,2201,775.235098,-121.4395694,37.615636
250,14551,2201,3182.623559,-121.4402223,37.59860726
251,14635,2201,11231.47845,-121.4632501,37.56739853
252,14716,2062,20944.40634,-121.4110148,37.52064257
253,14793,2062,1445.96932,-121.3437929,37.5573811
254,14867,2049,1285.229292,-121.3182764,37.54365187
255,14868,2049,12108.55317,-121.3314541,37.51214638
256,14956,1913,3724.375058,-121.2782557,37.5023273
257,15067,1911,288.3717955,-121.2441613,37.49984855
258,15191,1910,388.3381946,-121.2207315,37.495095
259,15314,1903,47169.0632,-121.3544109,37.44202988
260,15423,1893,1841.499478,-121.1997008,37.45740204
261,15527,1893,606.371465,-121.1788086,37.4501937
262,15634,1885,821.3643345,-121.1961557,37.43989668
263,15739,1885,17307.38664,-121.2582825,37.4073008
264,15740,1881,996.3459117,-121.195176,37.39049834
265,15834,1850,13082.94286,-121.243775,37.36064159
266,15920,1850,736.0246174,-121.1723279,37.34892884
267,16010,1843,1314.03999,-121.161487,37.33279716
268,16387,1842,592.362594,-121.1212487,37.29998708
269,16494,1715,1307.543938,-121.123576,37.28663677
270,16578,1715,1024.94733,-121.1178494,37.27211485
271,16649,1715,2252.945474,-121.1444625,37.25861399
272,16650,1706,34440.83365,-121.2407368,37.22113741
273,16651,1706,1732.335532,-121.1095381,37.21722915
274,16725,1706,2038.523282,-121.1037384,37.20138563
275,16802,1706,789.8782344,-121.0828232,37.19043342
276,16881,1706,519.5082091,-121.0731637,37.17216323
277,16959,1706,19252.96431,-121.1672358,37.17405167
278,17045,1706,14603.28994,-121.1520489,37.13780401
279,17145,1706,2298.430072,-121.0813503,37.10286906
280,17261,1706,1173.8485,-121.0687113,37.08574058
281,17377,1706,1341.367989,-121.0813426,37.07539645
282,17378,1706,2099.612148,-121.0544421,37.03771187
283,17485,1706,2434.062696,-121.0213826,37.03331454
284,17486,1706,649.9859967,-120.9942148,37.04800077
285,17382,1706,2862.514413,-120.9792789,37.03736748
286,17487,1706,1811.969389,-120.9601352,37.02796473
287,17580,1706,1550.083057,-120.9470119,37.0187132
288,17668,1706,535.8940985,-120.9430775,37.00921267
289,17751,1706,593.3007762,-120.955557,36.9976808
290,17831,1706,100335.4594,-121.0756061,36.90149712
291,17752,1706,3240.1239,-120.9587117,36.95994959
292,17832,1706,6062.011438,-120.9515558,36.93198753
293,17913,1706,33188.76901,-120.9522571,36.85923019
294,17996,1706,999.5388227,-120.8873829,36.92185611
295,17997,1706,2664.294924,-120.8641449,36.91601435
296,17988,1566,836.24551,-120.8380002,36.92308898
297,18065,1566,9843.365777,-120.8520178,36.87848616
298,18133,1566,217.8273495,-120.7985396,36.89031038
299,18205,1566,3931.423956,-120.8165864,36.86434532
300,18350,1014,740.5816198,-120.8231319,36.84020011
301,18427,1013,5729.756103,-120.8408978,36.82769517
302,18507,1012,240.2049339,-120.7806257,36.8146247
303,18594,1012,342.9025655,-120.7937191,36.811055
304,18691,1012,584.4783048,-120.8106617,36.80898837
305,18798,1003,66.58376428,-120.8306331,36.81031034
306,18799,1003,3226.33881,-120.8766878,36.81309623
307,18911,1002,971.1294514,-120.8656441,36.79912086
308,19039,1002,1162.991451,-120.8864278,36.79678135
309,19168,1002,1812.016515,-120.9126326,36.79144079
310,19169,1002,962.3534677,-120.9133393,36.77254146
311,19170,994,6459.747951,-120.9445518,36.77309145
312,19283,993,7560.653492,-120.9517834,36.74139657
313,19387,993,685.6044423,-120.9113736,36.71731512
314,19610,990,5014.474332,-120.8114474,36.67909805
315,19500,990,644.0976992,-120.8257829,36.7028462
316,19395,990,379.6867182,-120.8393256,36.70880327
317,19290,997,952.9772018,-120.831706,36.71862928
318,19048,1004,959.0004869,-120.8246258,36.74443022
319,18917,1008,4782.082365,-120.8015396,36.73230125
320,18918,1008,110.743116,-120.7892757,36.76366551
321,18919,1009,541.9176114,-120.7756467,36.75869282
322,19049,1011,1817.908949,-120.7685823,36.73888838
323,19178,1020,1022.898471,-120.7506368,36.73377763
324,19179,1020,7401.291743,-120.7633911,36.69833005
325,19291,1020,1749.377349,-120.7271154,36.70366946
326,19396,1020,1891.129078,-120.7359188,36.67926717
327,19501,970,3510.48416,-120.7306402,36.66331591
328,19611,964,917.7669172,-120.7058455,36.65193572
329,19714,964,537.3972618,-120.6912659,36.64163128
330,19808,960,209.4075284,-120.6802012,36.63265665
331,19898,958,276.2801017,-120.6864384,36.62838389
332,20090,950,308.8494598,-120.6943777,36.60192498
333,20197,949,177.2530232,-120.6908756,36.59629657
334,20325,948,2972.470192,-120.7185501,36.58710385
335,20443,947,152.6836853,-120.6946003,36.58152378
336,20445,947,146.2937082,-120.6866913,36.57210142
337,20327,948,4997.476204,-120.6648613,36.55087206
338,20201,963,27.69052412,-120.6596706,36.57777226
339,20202,973,1030.331317,-120.6417794,36.57100681
340,20328,1098,18969.24125,-120.6152321,36.50247724
341,20446,1098,1415.382046,-120.5910081,36.54666833
342,20547,1098,2175.374981,-120.5671546,36.53076886
343,20638,1098,737.447904,-120.5406993,36.52418247
